Hit,GenBankID,aln_hit,%I,P(H),E-value,Bit-Score,len(Qry),len(aln),%aln,Taxonomy,TaxID,Database,Method,TP
A0A9E7NGX0,ON456333,465.0,12.2,1.0,2.398e-05,119.0,559.0,402.0,0.7191413237924866,Gordonia phage StarStruck,2933958.0,BFVD,FoldSeek,GC1
Q70LD4,AJ567472,186.0,16.6,1.0,2.504e-05,136.0,163.0,152.0,0.9325153374233128,Acidianus filamentous virus 1 (isolate Yellowstone),654909.0,BFVD,FoldSeek,ABV
A0A6G8R4S3,MT119766,627.0,11.0,1.0,2.508e-05,117.0,559.0,505.0,0.9033989266547406,unclassified Caudoviricetes,196895.0,BFVD,FoldSeek,GC1
M2AR70,AGDZ01000039,150.0,16.0,1.0,2.545e-05,168.0,163.0,128.0,0.7852760736196319,Treponema denticola SP33,999437.0,AFDB50,FoldSeek,ABV
A0A7S7SIJ9,CP063849,189.0,13.7,1.0,2.545e-05,176.0,163.0,138.0,0.8466257668711656,Paludibaculum fermentans,1473598.0,AFDB50,FoldSeek,ABV
A0A4Q5VAV9,SEBU01000003,173.0,17.3,1.0,2.545e-05,155.0,163.0,140.0,0.8588957055214724,Gammaproteobacteria bacterium,1913989.0,AFDB50,FoldSeek,ABV
A0A7Y0C628,JABBPC010000034,170.0,12.9,1.0,2.545e-05,158.0,163.0,141.0,0.8650306748466258,Polaromonas sp.,1869339.0,AFDB50,FoldSeek,ABV
A0A3M2ZVM5,RBNY01000865,172.0,14.5,1.0,2.545e-05,154.0,163.0,141.0,0.8650306748466258,Pseudomonas savastanoi,29438.0,AFDB50,FoldSeek,ABV
A0A678PEK5,KX765865,470.0,12.9,1.0,2.624e-05,124.0,559.0,386.0,0.6905187835420393,Kuttervirus STW77,2846109.0,BFVD,FoldSeek,GC1
A0A6J5NLC5,LR796710,609.0,11.0,1.0,2.624e-05,125.0,559.0,426.0,0.7620751341681574,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A7X6WFR4,JAAZEO010000418,166.0,13.2,1.0,2.716e-05,150.0,163.0,149.0,0.9141104294478528,Tissierellia bacterium,2049431.0,AFDB50,FoldSeek,ABV
A0A2I7REA7,MG592535,630.0,10.3,1.0,2.745e-05,153.0,559.0,510.0,0.9123434704830052,Vibrio phage 1.168.O._10N.261.52.A10,1881212.0,BFVD,FoldSeek,GC1
A0A067YIT1,KF800937,555.0,9.1,1.0,2.871e-05,149.0,559.0,443.0,0.7924865831842576,Kaohsiungvirus,2731674.0,BFVD,FoldSeek,GC1
A0A6J7WB68,LR798211,614.0,13.3,1.0,2.871e-05,127.0,559.0,529.0,0.9463327370304114,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A7Y1T2E7,JABDMT010000092,224.0,11.6,1.0,2.899e-05,145.0,163.0,142.0,0.8711656441717791,Winogradskyella sp.,1883156.0,AFDB50,FoldSeek,ABV
A0A7C5ZPZ0,DRYD01000114,153.0,16.3,1.0,2.899e-05,145.0,163.0,149.0,0.9141104294478528,bacterium,1869227.0,AFDB50,FoldSeek,ABV
A0A419T187,MCIB01000023,170.0,12.3,1.0,2.899e-05,144.0,163.0,152.0,0.9325153374233128,Thermohalobacter berrensis,99594.0,AFDB50,FoldSeek,ABV
A0A2I7RAD9,MG592517,470.0,11.7,1.0,3.003e-05,134.0,559.0,395.0,0.7066189624329159,Vibrio phage 1.148.O._10N.286.54.A10,1881207.0,BFVD,FoldSeek,GC1
A0A0Q6JRQ9,LMRS01000060,482.0,12.8,1.0,3.003e-05,150.0,559.0,428.0,0.7656529516994633,Sphingomonas sp. Leaf339,1736343.0,AFDB50,FoldSeek,GC1
A0A385IET8,MH669274,592.0,10.4,1.0,3.003e-05,124.0,559.0,484.0,0.8658318425760286,Escherichia phage PD38,2316016.0,BFVD,FoldSeek,GC1
A0A8S5RM58,BK059117,620.0,10.9,1.0,3.003e-05,101.0,559.0,513.0,0.9177101967799642,virus sp. ctxAI8,2825829.0,BFVD,FoldSeek,GC1
A0A221SBH9,MF033347,665.0,11.5,1.0,3.003e-05,110.0,559.0,533.0,0.9534883720930232,Acinetobacter phage vB_AbaP_B1,2016049.0,BFVD,FoldSeek,GC1
A0A0N8S0G9,LJQO01000076,174.0,14.9,1.0,3.094e-05,151.0,163.0,142.0,0.8711656441717791,Pseudomonas amygdali pv. photiniae,251724.0,AFDB50,FoldSeek,ABV
A0A0F7LA61,KR149291,636.0,8.8,1.0,3.141e-05,118.0,559.0,505.0,0.9033989266547406,Klebsiella phage K5,1647374.0,BFVD,FoldSeek,GC1
A0A7C5YYU6,DRVY01000049,141.0,17.0,1.0,3.302e-05,166.0,163.0,121.0,0.7423312883435583,candidate division CPR3 bacterium,2268181.0,AFDB50,FoldSeek,ABV
A0A6L7MQ31,VXSY01000066,169.0,13.0,1.0,3.302e-05,157.0,163.0,138.0,0.8466257668711656,Gammaproteobacteria bacterium,1913989.0,AFDB50,FoldSeek,ABV
A0A3D1URU4,DPDG01000053,456.0,10.9,1.0,3.437e-05,164.0,559.0,414.0,0.740608228980322,Lentisphaeria bacterium,2053569.0,AFDB50,FoldSeek,GC1
A0A6J4EGL6,LC554890,799.0,8.7,1.0,3.437e-05,124.0,559.0,537.0,0.960644007155635,Ralstonia phage RP13,2743402.0,BFVD,FoldSeek,GC1
A0A6J5Q956,LR796964,162.0,12.9,1.0,3.468e-05,119.0,163.0,142.0,0.8711656441717791,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,ABV
A0A1B4XWS7,LC168164,201.0,16.9,1.0,3.479e-05,140.0,163.0,159.0,0.9754601226993864,Tenacibaculum phage pT24,1880590.0,BFVD,FoldSeek,DSL-LC02
A0A6C0H504,MN739880,127.0,18.8,1.0,3.525e-05,167.0,163.0,126.0,0.7730061349693251,viral metagenome,1070528.0,AFDB50,FoldSeek,ABV
A0A381WSK5,UINC01012736,215.0,14.4,1.0,3.525e-05,143.0,163.0,136.0,0.8343558282208589,marine metagenome,408172.0,AFDB50,FoldSeek,ABV
Q9I2M9,AE004091,173.0,13.8,1.0,3.529e-05,138.0,163.0,141.0,0.8650306748466258,Pseudomonas aeruginosa PAO1,208964.0,AFDB-Proteome,FoldSeek,ABV
A0A2A5GVG9,NVXB01000001,190.0,11.0,1.0,3.554e-05,177.0,163.0,158.0,0.9693251533742332,Hyphomicrobiales bacterium,1909294.0,AFDB50,FoldSeek,DSL-LC02
M4PYB8,HQ317386,635.0,9.4,1.0,3.595e-05,135.0,559.0,547.0,0.9785330948121646,Vibrio phage VBM1,754074.0,BFVD,FoldSeek,GC1
A0A516LW75,MK892701,141.0,17.0,1.0,3.702e-05,123.0,163.0,124.0,0.7607361963190185,Prokaryotic dsDNA virus sp.,2591644.0,BFVD,FoldSeek,ABV
A0A1P8BKW9,KX160207,467.0,13.4,1.0,3.761e-05,132.0,559.0,391.0,0.6994633273703041,unclassified Caudoviricetes,196894.0,BFVD,FoldSeek,GC1
A0A5C4T3H0,VDCQ01000045,573.0,11.8,1.0,3.761e-05,137.0,559.0,444.0,0.7942754919499105,Paenibacillus hemerocallicola,1172614.0,AFDB50,FoldSeek,GC1
K4P093,JX976549,543.0,12.3,1.0,3.761e-05,125.0,559.0,448.0,0.8014311270125224,Acinetobacter phage vB_AbaM-IME-AB2,1243183.0,BFVD,FoldSeek,GC1
A0A2U9PG40,MH153809,667.0,12.1,1.0,3.761e-05,115.0,559.0,540.0,0.966010733452594,Gordonia virus Lennon,2560504.0,BFVD,FoldSeek,GC1
A0A382PVW0,UINC01110175,233.0,15.4,1.0,3.762e-05,137.0,163.0,145.0,0.8895705521472392,marine metagenome,408172.0,AFDB50,FoldSeek,ABV
A0A521GBK1,RDXN01000054,184.0,17.9,1.0,3.762e-05,121.0,163.0,148.0,0.9079754601226994,Cytophagales bacterium,2053541.0,AFDB50,FoldSeek,ABV
A0A2N0LXI9,MUCY01000039,214.0,10.2,1.0,3.762e-05,151.0,163.0,150.0,0.9202453987730062,SAR202 cluster bacterium MP-SAtl-SRR3965592-G2,1926620.0,AFDB50,FoldSeek,ABV
F8JI49,FQ859181,457.0,10.9,1.0,3.934e-05,217.0,559.0,410.0,0.7334525939177102,Hyphomicrobium sp. MC1,717785.0,AFDB50,FoldSeek,GC1
A0A2I7S0R3,MG592631,606.0,10.5,1.0,3.934e-05,132.0,559.0,505.0,0.9033989266547406,Vibrio phage 1.266.O._10N.286.52.F9,1881239.0,BFVD,FoldSeek,GC1
A0A2I7QNK2,MG592414,638.0,10.1,1.0,3.934e-05,112.0,559.0,534.0,0.9552772808586762,Vibrio phage 1.030.O._10N.222.55.F9,1881407.0,BFVD,FoldSeek,GC1
A0A6J7W986,LR798196,624.0,10.7,1.0,3.934e-05,145.0,559.0,547.0,0.9785330948121646,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A2N3IIM9,NKXO01000009,99.0,21.2,1.0,4.015e-05,176.0,163.0,95.0,0.5828220858895705,Raineya orbicola,2016530.0,AFDB50,FoldSeek,ABV
A0A7C5WUZ4,DSAK01000188,131.0,17.5,1.0,4.015e-05,135.0,163.0,115.0,0.7055214723926381,Epsilonproteobacteria bacterium,2026809.0,AFDB50,FoldSeek,ABV
A0A7V8LI21,AWFN01000003,172.0,11.6,1.0,4.015e-05,147.0,163.0,128.0,0.7852760736196319,Bifidobacterium animalis subsp. animalis MCC 0499,1365956.0,AFDB50,FoldSeek,ABV
A0A7G2LTY2,DNMU01000035,195.0,12.8,1.0,4.015e-05,157.0,163.0,135.0,0.8282208588957055,Sulfitobacter sp.,1903071.0,AFDB50,FoldSeek,ABV
A0A6I3JCZ2,WLCI01000013,495.0,9.0,1.0,4.115e-05,165.0,559.0,404.0,0.7227191413237924,Nocardioides sp. zg-579,2663857.0,AFDB50,FoldSeek,GC1
A0A420VIW6,AZRV01000006,579.0,11.3,1.0,4.115e-05,131.0,559.0,506.0,0.9051878354203936,Caldibacillus debilis GB1,1339248.0,AFDB50,FoldSeek,GC1
A0A3G8GB18,MK054237,121.0,11.5,1.0,4.217e-05,131.0,163.0,112.0,0.6871165644171779,Sulfolobus spindle-shaped virus,2491899.0,BFVD,FoldSeek,ABV
A0A481ZGR7,MK500609,207.0,14.0,1.0,4.217e-05,119.0,163.0,163.0,1.0,Pithovirus LCPAC406,2506599.0,BFVD,FoldSeek,ABV
A0A7X6PET7,JAAZHZ010000603,119.0,15.1,1.0,4.285e-05,181.0,163.0,115.0,0.7055214723926381,Bacteroidales bacterium,2030927.0,AFDB50,FoldSeek,ABV
A0A7C5W056,DRWL01000109,149.0,12.7,1.0,4.285e-05,156.0,163.0,142.0,0.8711656441717791,Nitrospirae bacterium,2026887.0,AFDB50,FoldSeek,ABV
A0A388TCK3,BGZN01000059,172.0,11.6,1.0,4.285e-05,142.0,163.0,155.0,0.950920245398773,Candidatus Termititenax aidoneus,2218524.0,AFDB50,FoldSeek,ABV
A0A6J5QKL4,LR797061,506.0,10.0,1.0,4.304e-05,151.0,559.0,389.0,0.6958855098389982,uncultured Caudovirales phage,2100421.0,BFVD,FoldSeek,GC1
A0A516LE23,MK892597,150.0,16.6,1.0,4.501e-05,123.0,163.0,128.0,0.7852760736196319,Prokaryotic dsDNA virus sp.,2591644.0,BFVD,FoldSeek,ABV
A0A2I7RTH5,MG592599,387.0,15.2,1.0,4.502e-05,140.0,559.0,347.0,0.6207513416815742,unclassified Zobellviridae,2853025.0,BFVD,FoldSeek,GC1
B5Y9B0,CP001145,145.0,13.7,1.0,4.574e-05,145.0,163.0,122.0,0.7484662576687117,Coprothermobacter proteolyticus DSM 5265,309798.0,AFDB50,FoldSeek,ABV
A0A497NZ49,QMYQ01000565,153.0,15.0,1.0,4.574e-05,128.0,163.0,134.0,0.8220858895705522,Candidatus Bathyarchaeota archaeon,2026714.0,AFDB50,FoldSeek,ABV
A0A150IS07,LNGC01000143,162.0,12.9,1.0,4.574e-05,146.0,163.0,155.0,0.950920245398773,Candidatus Methanofastidiosum methylthiophilus,1705564.0,AFDB50,FoldSeek,ABV
A0A0F9FHN4,LAZR01032530,241.0,14.5,1.0,4.574e-05,141.0,163.0,155.0,0.950920245398773,marine sediment metagenome,412755.0,AFDB50,FoldSeek,ABV
A0A2D9C5N1,NZRF01000056,198.0,9.0,1.0,4.574e-05,120.0,163.0,157.0,0.9631901840490796,Phycisphaerae bacterium,2026778.0,AFDB50,FoldSeek,ABV
O31928,AL009126,150.0,12.0,1.0,4.579e-05,204.0,233.0,140.0,0.6008583690987125,Bacillus subtilis subsp. subtilis str. 168,224308.0,AFDB-SwissProt,FoldSeek,AP50
A0A3S7UPC6,MH809530,475.0,14.5,1.0,4.709e-05,129.0,559.0,414.0,0.740608228980322,Lactobacillus phage Dionysus,2315484.0,BFVD,FoldSeek,GC1
A0A5J6TA84,MN380459,564.0,11.3,1.0,4.709e-05,132.0,559.0,473.0,0.8461538461538461,Klebsiella phage vB_KpnP_fHeKpn01,2650665.0,BFVD,FoldSeek,GC1
A0A2H4PHV4,MG269973,511.0,11.1,0.998,4.709e-05,95.0,559.0,399.0,0.7137745974955277,TM7 phage DolZOral124_53_65,2053587.0,BFVD,FoldSeek,GC1
A0A1H0DZL4,FNIE01000005,512.0,15.0,1.0,4.71e-05,139.0,559.0,426.0,0.7620751341681574,Actinacidiphila guanduensis,310781.0,AFDB50,FoldSeek,GC1
A0A7R7J3F5,LC597490,184.0,7.6,1.0,4.804e-05,108.0,163.0,162.0,0.9938650306748468,Bacillus phage vB_BceM_WH1,2795294.0,BFVD,FoldSeek,ABV
A0A285Q5V7,LT907980,163.0,17.7,1.0,4.882e-05,159.0,163.0,134.0,0.8220858895705522,Marinobacter sp. LV10R510-11A,1415568.0,AFDB50,FoldSeek,ABV
A0A6P2FKD1,LR594659,179.0,16.2,1.0,4.882e-05,144.0,163.0,141.0,0.8650306748466258,Variovorax sp. PBL-H6,434009.0,AFDB50,FoldSeek,ABV
A0A1H3J189,FNPB01000011,192.0,17.7,1.0,4.882e-05,149.0,163.0,151.0,0.9263803680981596,Halobellus clavatus,660517.0,AFDB50,FoldSeek,ABV
A0A3C0GK00,DMHR01001325,256.0,14.0,1.0,4.882e-05,131.0,163.0,154.0,0.9447852760736196,Maribacter sp.,1897614.0,AFDB50,FoldSeek,ABV
A0A843HI14,JAGCAI010000053,271.0,14.7,1.0,4.888e-05,144.0,274.0,254.0,0.927007299270073,Methanobrevibacter sp.,66852.0,AFDB50,FoldSeek,ctnWS46
D4P713,GU580940,441.0,12.6,1.0,4.926e-05,126.0,559.0,400.0,0.7155635062611807,Rhodococcus phage ReqiDocB7,691966.0,BFVD,FoldSeek,GC1
D0DUM1,GG704704,602.0,9.3,1.0,4.926e-05,136.0,559.0,507.0,0.9069767441860463,Limosilactobacillus fermentum 28-3-CHN,575599.0,AFDB50,FoldSeek,GC1
A0A1B1IWQ2,KT997852,141.0,13.4,1.0,5.127e-05,117.0,163.0,123.0,0.754601226993865,uncultured Mediterranean phage,1868660.0,BFVD,FoldSeek,ABV
A0A345MLF9,MH622927,171.0,12.8,1.0,5.127e-05,105.0,163.0,151.0,0.9263803680981596,Siphoviridae sp. ctdc_1,2675441.0,BFVD,FoldSeek,ABV
A0A6C0DTH9,MN739665,129.0,18.6,1.0,5.21e-05,158.0,163.0,121.0,0.7423312883435583,viral metagenome,1070528.0,AFDB50,FoldSeek,ABV
A0A7J3QH35,DTFA01000027,165.0,13.9,1.0,5.21e-05,148.0,163.0,144.0,0.8834355828220859,Hadesarchaea archaeon,2250276.0,AFDB50,FoldSeek,ABV
A0A371RIE3,QUQO01000001,226.0,12.3,1.0,5.21e-05,131.0,163.0,153.0,0.9386503067484664,Parvularcula marina,2292771.0,AFDB50,FoldSeek,ABV
A0A0F9SZB4,LAZR01000463,198.0,19.1,1.0,5.21e-05,147.0,163.0,157.0,0.9631901840490796,marine sediment metagenome,412755.0,AFDB50,FoldSeek,ABV
A0A382YHD9,UINC01175817,131.0,18.3,1.0,5.35e-05,223.0,115.0,87.0,0.7565217391304347,marine metagenome,408172.0,AFDB50,FoldSeek,S-SCSM1
A7KUW4,EF583821,191.0,11.5,1.0,5.472e-05,120.0,163.0,153.0,0.9386503067484664,Bacillus phage 0305phi8-36,458639.0,BFVD,FoldSeek,ABV
A0A0F7DBC6,CP011267,127.0,14.1,1.0,5.561e-05,173.0,163.0,120.0,0.7361963190184049,Geoglobus ahangari,113653.0,AFDB50,FoldSeek,ABV
A0A840U9H6,JACHFE010000005,163.0,16.5,1.0,5.561e-05,161.0,163.0,134.0,0.8220858895705522,Marinobacter oulmenensis,643747.0,AFDB50,FoldSeek,ABV
A0A4Q9XS93,JXSY01000003,166.0,13.8,1.0,5.561e-05,151.0,163.0,136.0,0.8343558282208589,Bowmanella sp. JS7-9,1605368.0,AFDB50,FoldSeek,ABV
A0A3N0VLG7,RJVO01000001,173.0,15.0,1.0,5.561e-05,156.0,163.0,144.0,0.8834355828220859,Stagnimonas aquatica,2689987.0,AFDB50,FoldSeek,ABV
A0A661CLZ4,QNEU01000073,222.0,15.7,1.0,5.561e-05,149.0,163.0,145.0,0.8895705521472392,Gammaproteobacteria bacterium,1913989.0,AFDB50,FoldSeek,ABV
A0A6G0AGT9,RHKS01000060,176.0,12.5,1.0,5.561e-05,137.0,163.0,149.0,0.9141104294478528,Chlorobi bacterium,2268192.0,AFDB50,FoldSeek,ABV
A0A0K8IXP4,LN878149,717.0,11.4,1.0,5.898e-05,109.0,559.0,525.0,0.9391771019677996,Cronobacter phage Dev-CD-23823,1712539.0,BFVD,FoldSeek,GC1
A0A1R3TAF1,LT605205,119.0,17.6,1.0,5.935e-05,155.0,163.0,115.0,0.7055214723926381,Proteiniphilum saccharofermentans,1642647.0,AFDB50,FoldSeek,ABV
A0A7V2AL84,DRJO01000472,161.0,16.7,1.0,5.935e-05,125.0,163.0,139.0,0.852760736196319,Rhodospirillales bacterium,2026786.0,AFDB50,FoldSeek,ABV
A0A7V0VDE5,DSML01000015,149.0,13.4,1.0,5.935e-05,144.0,163.0,142.0,0.8711656441717791,Ignavibacteria bacterium,2053306.0,AFDB50,FoldSeek,ABV
A0A8S5MPJ6,BK014955,274.0,14.9,1.0,6.133e-05,137.0,266.0,256.0,0.962406015037594,Podoviridae sp. ctiHu16,2826571.0,BFVD,FoldSeek,phi29
A0A8S5LVK7,BK014751,682.0,10.1,1.0,6.169e-05,103.0,559.0,559.0,1.0,Podoviridae sp. ctoyw14,2826578.0,BFVD,FoldSeek,GC1
A0A823A9F7,BK013347,123.0,14.6,1.0,6.234e-05,130.0,163.0,117.0,0.7177914110429447,Thermocrinis Great Boiling Spring virus,2770617.0,BFVD,FoldSeek,ABV
A0A6L7TIU3,VXOI01000011,132.0,13.6,1.0,6.335e-05,165.0,163.0,116.0,0.7116564417177914,Chloroflexi bacterium,2026724.0,AFDB50,FoldSeek,ABV
A0A6L7TIU3,VXMV01000271,132.0,13.6,1.0,6.335e-05,165.0,163.0,116.0,0.7116564417177914,Chloroflexi bacterium,2026724.0,AFDB50,FoldSeek,ABV
A0A348VCH3,DMVM01000033,143.0,15.3,1.0,6.335e-05,134.0,163.0,121.0,0.7423312883435583,Coprothermobacter sp.,55509.0,AFDB50,FoldSeek,ABV
A0A4S3FPU2,PPXQ01000012,163.0,13.4,1.0,6.335e-05,155.0,163.0,135.0,0.8282208588957055,Massilia sp. Mn16-1_5,2079199.0,AFDB50,FoldSeek,ABV
A0A7L9U4A9,CP062941,165.0,14.5,1.0,6.335e-05,150.0,163.0,138.0,0.8466257668711656,Massilia sp. LPB0304,2769491.0,AFDB50,FoldSeek,ABV
A0A523QVP5,SOKM01000334,191.0,15.7,1.0,6.335e-05,146.0,163.0,144.0,0.8834355828220859,Candidatus Cloacimonetes bacterium,2030808.0,AFDB50,FoldSeek,ABV
A0A2S6Q5E7,PTJZ01000014,164.0,17.0,1.0,6.335e-05,125.0,163.0,150.0,0.9202453987730062,Alphaproteobacteria bacterium MarineAlpha11_Bin1,2013106.0,AFDB50,FoldSeek,ABV
W6JL68,AP013055,466.0,8.5,1.0,6.453e-05,132.0,559.0,400.0,0.7155635062611807,Alphaentomopoxvirus acuprea,62099.0,BFVD,FoldSeek,GC1
A0A6M3MGJ1,MT143706,681.0,11.3,1.0,6.453e-05,125.0,559.0,504.0,0.9016100178890876,viral metagenome,1070528.0,AFDB50,FoldSeek,GC1
A0A6M3MGJ1,MT143895,681.0,11.3,1.0,6.453e-05,125.0,559.0,504.0,0.9016100178890876,viral metagenome,1070528.0,AFDB50,FoldSeek,GC1
A0A7W6GUR6,JACIEJ010000024,683.0,11.1,1.0,6.453e-05,129.0,559.0,558.0,0.998211091234347,Sagittula marina,943940.0,AFDB50,FoldSeek,GC1
R4TI04,KC292029,142.0,19.7,1.0,6.654e-05,125.0,163.0,124.0,0.7607361963190185,Haloarcula californiae tailed virus 1,1273746.0,BFVD,FoldSeek,ABV
A0A5N7MBW7,VOSK01000004,458.0,10.2,1.0,6.75e-05,144.0,559.0,400.0,0.7155635062611807,Microvirga tunisiensis,2108360.0,AFDB50,FoldSeek,GC1
A0A516LWN4,MK892704,550.0,12.5,1.0,6.75e-05,111.0,559.0,474.0,0.8479427549194991,Prokaryotic dsDNA virus sp.,2591644.0,BFVD,FoldSeek,GC1
A0A6G5Y8Z8,MN855816,597.0,11.2,1.0,6.75e-05,133.0,559.0,543.0,0.9713774597495528,Caudoviricetes sp.,2170413.0,BFVD,FoldSeek,GC1
A0A359DES9,DORR01000139,155.0,15.4,1.0,6.761e-05,143.0,163.0,127.0,0.7791411042944786,Pseudomonas sp.,306.0,AFDB50,FoldSeek,ABV
A0A3D1E151,DPBW01000082,155.0,16.7,1.0,6.761e-05,128.0,163.0,148.0,0.9079754601226994,Alphaproteobacteria bacterium,1913988.0,AFDB50,FoldSeek,ABV
A0A6L9LEM2,JAAFZH010000013,181.0,16.5,1.0,6.761e-05,116.0,163.0,148.0,0.9079754601226994,Spirosoma terrae,1968276.0,AFDB50,FoldSeek,ABV
A0A519JCP2,SDZF01000891,166.0,11.4,1.0,6.761e-05,125.0,163.0,152.0,0.9325153374233128,Brevundimonas sp.,1871086.0,AFDB50,FoldSeek,ABV
A0A8S5QG25,BK015645,199.0,16.5,1.0,6.997e-05,121.0,163.0,141.0,0.8650306748466258,Myoviridae sp. ctn8H20,2825169.0,BFVD,FoldSeek,DSL-LC02
A0A0P0IVE3,KT367886,701.0,10.1,0.998,7.061e-05,94.0,559.0,550.0,0.9838998211091234,Klebsiella phage Kp2,1701805.0,BFVD,FoldSeek,GC1
A0A8S5NKI4,BK015181,175.0,11.4,1.0,7.101e-05,118.0,163.0,146.0,0.8957055214723927,Siphoviridae sp. ctK0l2,2826243.0,BFVD,FoldSeek,ABV
A0A352IU91,DNNA01000188,145.0,19.3,1.0,7.216e-05,154.0,163.0,127.0,0.7791411042944786,Marinobacter adhaerens,1033846.0,AFDB50,FoldSeek,ABV
M3JBV3,AOTD01000113,148.0,12.8,1.0,7.216e-05,137.0,163.0,128.0,0.7852760736196319,Campylobacter showae CC57C,1073353.0,AFDB50,FoldSeek,ABV
A0A1W9PEG0,MZGI01000008,159.0,11.9,1.0,7.216e-05,123.0,163.0,143.0,0.8773006134969326,Candidatus Cloacimonas sp. 4484_209,1968525.0,AFDB50,FoldSeek,ABV
A0A521GM51,SHNJ01000035,176.0,17.6,1.0,7.216e-05,120.0,163.0,150.0,0.9202453987730062,Alphaproteobacteria bacterium,1913988.0,AFDB50,FoldSeek,ABV
A0A897MUA0,CP064786,489.0,10.2,1.0,7.386e-05,154.0,559.0,417.0,0.7459749552772809,Natranaeroarchaeum sulfidigenes,2784880.0,AFDB50,FoldSeek,GC1
G8EY36,JF974299,140.0,17.8,1.0,7.579e-05,129.0,163.0,119.0,0.7300613496932515,Synechococcus phage S-CAM8,754038.0,BFVD,FoldSeek,ABV
A0A2A4U0X5,NVTL01000047,170.0,17.0,1.0,7.702e-05,116.0,163.0,144.0,0.8834355828220859,Rhodospirillaceae bacterium,1898112.0,AFDB50,FoldSeek,ABV
A0A356NXF7,DOGB01000247,156.0,16.6,1.0,7.702e-05,128.0,163.0,149.0,0.9141104294478528,Alphaproteobacteria bacterium,1913988.0,AFDB50,FoldSeek,ABV
A0A662TV99,QMWM01000040,180.0,16.6,1.0,7.702e-05,152.0,163.0,150.0,0.9202453987730062,archaeon,1906665.0,AFDB50,FoldSeek,ABV
A0A6M3K452,MT142249,653.0,10.8,1.0,7.726e-05,127.0,559.0,516.0,0.9230769230769232,viral metagenome,1070528.0,AFDB50,FoldSeek,GC1
A0A3T0IIR4,MK301608,683.0,11.1,1.0,7.726e-05,109.0,559.0,533.0,0.9534883720930232,Vibrio virus vB_VspP_SBP1,2500581.0,BFVD,FoldSeek,GC1
A0A843HB58,JAGCAQ010000434,282.0,13.8,1.0,7.767e-05,165.0,266.0,263.0,0.9887218045112782,Methanobrevibacter sp.,66852.0,AFDB50,FoldSeek,Chedec11
A0A1I9LP65,CP002686,452.0,13.0,1.0,8.107e-05,116.0,559.0,400.0,0.7155635062611807,Arabidopsis thaliana,3702.0,AFDB-Proteome,FoldSeek,GC1
A0A7J4G2L1,DTZL01000121,132.0,17.4,1.0,8.221e-05,156.0,163.0,131.0,0.803680981595092,Candidatus Aenigmarchaeota archaeon,2093792.0,AFDB50,FoldSeek,ABV
A6VF53,CP000745,164.0,15.2,1.0,8.221e-05,164.0,163.0,135.0,0.8282208588957055,Methanococcus maripaludis C7,426368.0,AFDB50,FoldSeek,ABV
A0A846MRM0,JAASRN010000002,165.0,16.9,1.0,8.221e-05,133.0,163.0,135.0,0.8282208588957055,Thermonema lapsum,28195.0,AFDB50,FoldSeek,ABV
A0A3B9FHX1,DMAU01000176,203.0,13.3,1.0,8.221e-05,140.0,163.0,139.0,0.852760736196319,Alphaproteobacteria bacterium,1913988.0,AFDB50,FoldSeek,ABV
A0A1B3SM82,CP017015,199.0,13.0,1.0,8.221e-05,148.0,163.0,142.0,0.8711656441717791,Spiroplasma helicoides,216938.0,AFDB50,FoldSeek,ABV
X0TCP3,BARS01015481,163.0,12.2,1.0,8.221e-05,118.0,163.0,142.0,0.8711656441717791,marine sediment metagenome,412755.0,AFDB50,FoldSeek,ABV
A0A836RHF6,DTXH01000010,163.0,11.6,1.0,8.221e-05,140.0,163.0,143.0,0.8773006134969326,Candidatus Stahlbacteria bacterium,2528828.0,AFDB50,FoldSeek,ABV
A0A516KW50,MK892485,446.0,13.6,1.0,8.453e-05,119.0,559.0,412.0,0.7370304114490162,Prokaryotic dsDNA virus sp.,2591644.0,BFVD,FoldSeek,GC1
Q44494,L39096,579.0,13.4,1.0,8.622e-05,111.0,559.0,426.0,0.7620751341681574,Azotobacter vinelandii,354.0,AFDB-SwissProt,FoldSeek,GC1
A0A516LFV1,MK892607,147.0,13.6,1.0,8.634e-05,109.0,163.0,119.0,0.7300613496932515,Prokaryotic dsDNA virus sp.,2591644.0,BFVD,FoldSeek,ABV
A0A496Q6V6,QNAP01000178,154.0,19.4,1.0,8.774e-05,120.0,163.0,137.0,0.8404907975460123,Thermotogae bacterium,2053689.0,AFDB50,FoldSeek,ABV
A0A1M6V4T7,FRAU01000006,167.0,13.1,1.0,8.774e-05,153.0,163.0,142.0,0.8711656441717791,Rhodothermus profundi,633813.0,AFDB50,FoldSeek,ABV
A0A6B9LHG7,MN813685,138.0,15.2,1.0,9.215e-05,126.0,163.0,119.0,0.7300613496932515,Gordonia phage Gudmit,2686225.0,BFVD,FoldSeek,ABV
A0A8F8SMB6,MZ440852,153.0,14.3,0.999,9.215e-05,97.0,163.0,135.0,0.8282208588957055,Pacmanvirus S19,2862371.0,BFVD,FoldSeek,ABV
