Hit,GenBankID,aln_hit,%I,P(H),E-value,Bit-Score,len(Qry),len(aln),%aln,Taxonomy,TaxID,Database,Method,TP
YP_009877115.1,YP_009877115.1,127.0,14.173,1.0,3.88e-12,70.2,163.0,94.0,0.5766871165644172,Enterobacter phage EspM4VN,2137745.0,nr,PSI-BLAST,DSL-LC02
MBO7044679.1,MBO7044679.1,129.0,17.054,1.0,4.79e-12,71.4,163.0,106.0,0.6503067484662577,bacterium,1869227.0,nr,PSI-BLAST,DSL-LC02
DAW96809.1,DAW96809.1,254.0,15.354,1.0,5.49e-12,75.1,266.0,248.0,0.9323308270676692,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,Chedec11
MBQ1550706.1,MBQ1550706.1,228.0,14.474,1.0,6.12e-12,75.1,266.0,226.0,0.849624060150376,Bacilli bacterium,1903720.0,nr,PSI-BLAST,phi29
DAP95445.1,DAP95445.1,171.0,12.281,1.0,6.73e-12,72.1,163.0,139.0,0.852760736196319,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,DSL-LC02
MEE3324819.1,MEE3324819.1,225.0,12.889,1.0,6.77e-12,75.1,266.0,218.0,0.8195488721804511,Methanosphaera sp.,2666342.0,nr,PSI-BLAST,phi29
MBS6155499.1,MBS6155499.1,244.0,13.115,1.0,9.01e-12,74.7,266.0,235.0,0.8834586466165414,Collinsella sp.,1965294.0,nr,PSI-BLAST,phi29
DAW97183.1,DAW97183.1,249.0,14.056,1.0,1.17e-11,73.9,266.0,246.0,0.924812030075188,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,Chedec11
MBR3116424.1,MBR3116424.1,235.0,14.894,1.0,1.86e-11,73.9,266.0,231.0,0.868421052631579,Bacilli bacterium,1903720.0,nr,PSI-BLAST,phi29
MCL2311539.1,MCL2311539.1,191.0,14.66,1.0,1.95e-11,70.6,163.0,153.0,0.9386503067484664,Bacillota bacterium,1879010.0,nr,PSI-BLAST,DSL-LC02
DAJ62286.1,DAJ62286.1,195.0,16.923,1.0,2.56e-11,69.8,163.0,162.0,0.9938650306748468,Bacteriophage sp.,38018.0,nr,PSI-BLAST,DSL-LC02
MCX6894949.1,MCX6894949.1,366.0,15.847,1.0,2.64e-11,77.9,559.0,340.0,0.6082289803220036,Verrucomicrobiota bacterium,2026799.0,nr,PSI-BLAST,GC1
DAG59579.1,DAG59579.1,256.0,13.281,1.0,2.84e-11,73.2,273.0,255.0,0.934065934065934,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,WhyPhy
MCA6385861.1,MCA6385861.1,67.0,19.403,1.0,2.92e-11,67.1,163.0,66.0,0.4049079754601227,Cytophagales bacterium,2053541.0,nr,PSI-BLAST,DSL-LC02
OCC01058.1,OCC01058.1,493.0,12.779,1.0,3.11e-11,78.3,559.0,467.0,0.8354203935599285,Labrys sp. WJW,1737983.0,nr,PSI-BLAST,GC1
WP_363539233.1,WP_363539233.1,236.0,19.492,1.0,3.16e-11,77.2,559.0,218.0,0.3899821109123434,Kitasatospora sp. NPDC093679,3154983.0,nr,PSI-BLAST,GC1
WP_305113892.1,WP_305113892.1,207.0,16.908,1.0,3.22e-11,73.6,250.0,203.0,0.812,Thomasclavelia cocleata,69824.0,nr,PSI-BLAST,Harambe
MBQ3416088.1,MBQ3416088.1,104.0,17.308,1.0,3.3e-11,70.6,163.0,98.0,0.6012269938650306,Clostridia bacterium,2044939.0,nr,PSI-BLAST,DSL-LC02
MCF7849418.1,MCF7849418.1,366.0,14.754,1.0,3.44e-11,77.6,559.0,347.0,0.6207513416815742,Kiritimatiellales bacterium,2202731.0,nr,PSI-BLAST,GC1
YP_009887449.1,YP_009887449.1,73.0,15.068,1.0,3.73e-11,67.9,163.0,66.0,0.4049079754601227,Salmonella phage rabagast,2713314.0,nr,PSI-BLAST,DSL-LC02
MBO7044288.1,MBO7044288.1,214.0,16.822,1.0,3.89e-11,73.1,266.0,213.0,0.8007518796992481,bacterium,1869227.0,nr,PSI-BLAST,phi29
DAL90500.1,DAL90500.1,243.0,11.934,1.0,4.11e-11,72.8,266.0,235.0,0.8834586466165414,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,phi29
DAT87872.1,DAT87872.1,233.0,17.167,1.0,4.67e-11,72.8,266.0,227.0,0.8533834586466166,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,phi29
DAK22045.1,DAK22045.1,179.0,18.436,1.0,4.7e-11,70.2,163.0,141.0,0.8650306748466258,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,DSL-LC02
WP_379367734.1,WP_379367734.1,135.0,21.481,1.0,4.73e-11,70.1,245.0,112.0,0.4571428571428571,Nocardia sp. NPDC059240,3346786.0,nr,PSI-BLAST,Bam35
MCH5166958.1,MCH5166958.1,105.0,20.0,1.0,4.79e-11,69.4,163.0,99.0,0.6073619631901841,Erysipelotrichales bacterium,2478483.0,nr,PSI-BLAST,DSL-LC02
MBQ1570579.1,MBQ1570579.1,171.0,18.129,1.0,5.66e-11,69.8,163.0,138.0,0.8466257668711656,Clostridiales bacterium,1898207.0,nr,PSI-BLAST,DSL-LC02
DAE52150.1,DAE52150.1,242.0,11.57,1.0,6.93e-11,72.0,266.0,242.0,0.9097744360902256,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,phi29
WP_156771771.1,WP_156771771.1,488.0,11.68,1.0,7.02e-11,77.6,559.0,467.0,0.8354203935599285,Labrys sp. WJW,1737983.0,nr,PSI-BLAST,GC1
MDB9900016.1,MDB9900016.1,179.0,12.291,1.0,7.62e-11,68.7,163.0,138.0,0.8466257668711656,bacterium,1869227.0,nr,PSI-BLAST,DSL-LC02
HDL2032282.1,HDL2032282.1,99.0,24.242,1.0,1.04e-10,68.6,264.0,98.0,0.3712121212121212,Enterococcus faecium,1352.0,nr,PSI-BLAST,Karezi
WP_193497768.1,WP_193497768.1,365.0,16.164,1.0,1.1e-10,76.8,559.0,341.0,0.6100178890876565,Ruania alkalisoli,2779775.0,nr,PSI-BLAST,GC1
NCP97778.1,NCP97778.1,138.0,23.913,1.0,1.16e-10,66.7,163.0,114.0,0.6993865030674846,archaeon,1906665.0,nr,PSI-BLAST,DSL-LC02
WP_057224723.1,WP_057224723.1,508.0,12.008,1.0,1.21e-10,77.2,559.0,487.0,0.8711985688729875,Ensifer sp. Root142,1736461.0,nr,PSI-BLAST,GC1
MBO7731337.1,MBO7731337.1,264.0,15.53,1.0,1.28e-10,71.6,266.0,248.0,0.9323308270676692,Methanobrevibacter sp.,66852.0,nr,PSI-BLAST,phi29
MBM4082917.1,MBM4082917.1,284.0,14.789,1.0,1.58e-10,74.9,559.0,263.0,0.4704830053667262,Planctomycetota bacterium,2026780.0,nr,PSI-BLAST,GC1
MBO7697041.1,MBO7697041.1,246.0,17.886,1.0,1.62e-10,71.2,266.0,245.0,0.9210526315789472,Methanobrevibacter sp.,66852.0,nr,PSI-BLAST,phi29
WP_172792982.1,WP_172792982.1,141.0,17.73,1.0,1.67e-10,68.4,245.0,133.0,0.5428571428571428,Bacillus amyloliquefaciens,1390.0,nr,PSI-BLAST,Sato
WP_210769059.1,WP_210769059.1,533.0,13.884,1.0,1.78e-10,76.4,559.0,495.0,0.8855098389982111,Ruania alkalisoli,2779775.0,nr,PSI-BLAST,GC1
MCI7039835.1,MCI7039835.1,225.0,16.444,1.0,1.95e-10,71.2,266.0,219.0,0.8233082706766918,Mollicutes bacterium,37628.0,nr,PSI-BLAST,phi29
MCX2201125.1,MCX2201125.1,327.0,14.067,1.0,2.25e-10,74.1,559.0,325.0,0.5813953488372093,Pantoea agglomerans,549.0,nr,PSI-BLAST,GC1
DAW80596.1,DAW80596.1,254.0,13.386,1.0,2.46e-10,70.8,266.0,245.0,0.9210526315789472,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,phi29
MDY5929013.1,MDY5929013.1,232.0,14.655,1.0,2.68e-10,70.8,266.0,229.0,0.8609022556390977,Candidatus Onthovivens sp.,2952951.0,nr,PSI-BLAST,phi29
QPX65093.1,QPX65093.1,177.0,16.384,1.0,2.97e-10,67.9,163.0,156.0,0.9570552147239264,Campylobacter phage F370,2794373.0,nr,PSI-BLAST,DSL-LC02
MBO5003886.1,MBO5003886.1,91.0,18.681,1.0,3.25e-10,67.5,163.0,85.0,0.5214723926380368,Clostridia bacterium,2044939.0,nr,PSI-BLAST,DSL-LC02
DAS06867.1,DAS06867.1,90.0,23.333,1.0,3.51e-10,67.1,163.0,85.0,0.5214723926380368,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,DSL-LC02
MCK4920434.1,MCK4920434.1,257.0,19.844,1.0,3.61e-10,75.6,559.0,230.0,0.4114490161001788,Bacteroidales bacterium,2030927.0,nr,PSI-BLAST,GC1
DAK62299.1,DAK62299.1,170.0,17.059,1.0,3.85e-10,67.5,163.0,136.0,0.8343558282208589,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,DSL-LC02
MBR4954405.1,MBR4954405.1,225.0,13.778,1.0,3.88e-10,70.1,266.0,217.0,0.8157894736842105,Clostridia bacterium,2044939.0,nr,PSI-BLAST,phi29
HCT53477.1,HCT53477.1,99.0,22.222,1.0,3.92e-10,65.6,163.0,93.0,0.5705521472392638,Balneola sp.,2024824.0,nr,PSI-BLAST,DSL-LC02
MBR6907171.1,MBR6907171.1,121.0,14.876,1.0,4.27e-10,67.1,163.0,101.0,0.6196319018404908,bacterium,1869227.0,nr,PSI-BLAST,DSL-LC02
MFA6820322.1,MFA6820322.1,431.0,13.457,1.0,4.55e-10,74.1,559.0,398.0,0.7119856887298748,Bacteroidaceae bacterium,2212467.0,nr,PSI-BLAST,GC1
WP_259515943.1,WP_259515943.1,443.0,15.801,1.0,4.77e-10,74.9,559.0,413.0,0.738819320214669,Klebsiella pneumoniae,573.0,nr,PSI-BLAST,GC1
WP_279856942.1,WP_279856942.1,370.0,12.432,1.0,5e-10,73.3,559.0,364.0,0.6511627906976745,Pantoea brenneri,472694.0,nr,PSI-BLAST,GC1
UQJ95070.1,UQJ95070.1,66.0,18.182,1.0,5.11e-10,63.3,163.0,65.0,0.3987730061349693,Klebsiella phage CPRSA,2935722.0,nr,PSI-BLAST,DSL-LC02
NND23273.1,NND23273.1,173.0,15.029,1.0,5.92e-10,66.4,163.0,139.0,0.852760736196319,Acidimicrobiia bacterium,2080302.0,nr,PSI-BLAST,DSL-LC02
MBC8398428.1,MBC8398428.1,149.0,15.436,1.0,8.27e-10,65.6,163.0,114.0,0.6993865030674846,Flavobacteriales bacterium,2021391.0,nr,PSI-BLAST,DSL-LC02
DAN98501.1,DAN98501.1,116.0,15.517,1.0,8.29e-10,66.4,163.0,110.0,0.6748466257668712,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,DSL-LC02
MBR2384731.1,MBR2384731.1,223.0,17.04,1.0,9.66e-10,69.3,266.0,219.0,0.8233082706766918,Clostridia bacterium,2044939.0,nr,PSI-BLAST,phi29
WP_068295560.1,WP_068295560.1,490.0,15.714,1.0,1.1e-09,73.7,559.0,456.0,0.815742397137746,Labrys sp. WJW,1737983.0,nr,PSI-BLAST,GC1
MDY5996077.1,MDY5996077.1,251.0,16.335,1.0,1.12e-09,68.9,266.0,245.0,0.9210526315789472,Bacilli bacterium,1903720.0,nr,PSI-BLAST,phi29
WP_216792408.1,WP_216792408.1,377.0,17.507,1.0,1.36e-09,72.9,559.0,345.0,0.6171735241502684,Paenibacillus oleatilyticus,2594886.0,nr,PSI-BLAST,GC1
WP_209434112.1,WP_209434112.1,409.0,13.692,1.0,1.36e-09,73.3,559.0,381.0,0.6815742397137746,Labrys sp. LIt4,2821355.0,nr,PSI-BLAST,GC1
MBO7716198.1,MBO7716198.1,217.0,15.668,1.0,1.42e-09,68.9,266.0,215.0,0.8082706766917294,Methanobrevibacter sp.,66852.0,nr,PSI-BLAST,phi29
WP_349044062.1,WP_349044062.1,58.0,22.414,1.0,1.53e-09,61.7,163.0,57.0,0.3496932515337423,Brucella melitensis,29459.0,nr,PSI-BLAST,DSL-LC02
DAI88537.1,DAI88537.1,277.0,10.108,1.0,2.07e-09,68.5,266.0,251.0,0.943609022556391,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,phi29
DAM31263.1,DAM31263.1,91.0,21.978,1.0,2.23e-09,64.8,163.0,85.0,0.5214723926380368,Ackermannviridae sp.,2831612.0,nr,PSI-BLAST,DSL-LC02
MCX7013734.1,MCX7013734.1,372.0,14.247,1.0,2.28e-09,72.2,559.0,338.0,0.6046511627906976,Candidatus Sumerlaeota bacterium,2107588.0,nr,PSI-BLAST,GC1
WP_331369421.1,WP_331369421.1,309.0,16.505,1.0,2.31e-09,71.8,559.0,284.0,0.5080500894454383,Methylobacterium ajmalii,2738439.0,nr,PSI-BLAST,GC1
HAI36801.1,HAI36801.1,61.0,11.475,1.0,2.55e-09,61.7,163.0,60.0,0.3680981595092024,Maribacter sp.,1897614.0,nr,PSI-BLAST,DSL-LC02
MBR4003570.1,MBR4003570.1,263.0,16.73,1.0,2.69e-09,67.7,266.0,247.0,0.9285714285714286,Clostridia bacterium,2044939.0,nr,PSI-BLAST,phi29
MBP3683382.1,MBP3683382.1,167.0,12.575,1.0,3.14e-09,67.0,264.0,166.0,0.6287878787878788,Oscillospiraceae bacterium,2485925.0,nr,PSI-BLAST,Karezi
PWM80582.1,PWM80582.1,230.0,7.391,1.0,4.15e-09,66.6,266.0,229.0,0.8609022556390977,Succinivibrio sp.,2053619.0,nr,PSI-BLAST,Chedec11
MCX4254707.1,MCX4254707.1,230.0,13.913,1.0,5.99e-09,67.0,273.0,222.0,0.8131868131868132,Bacilli bacterium,1903720.0,nr,PSI-BLAST,WhyPhy
BCU96511.1,BCU96511.1,39.0,48.718,1.0,6.6e-09,57.9,115.0,38.0,0.3304347826086956,uncultured marine virus,186617.0,nr,PSI-BLAST,S-SCSM1
MBO7694214.1,MBO7694214.1,224.0,17.411,1.0,7.12e-09,66.6,266.0,216.0,0.8120300751879699,Methanobrevibacter sp.,66852.0,nr,PSI-BLAST,phi29
MCC7169542.1,MCC7169542.1,383.0,13.055,1.0,8.75e-09,71.0,559.0,355.0,0.6350626118067979,Planctomycetota bacterium,2026780.0,nr,PSI-BLAST,GC1
MBS1714980.1,MBS1714980.1,400.0,13.25,1.0,1.05e-08,69.8,559.0,383.0,0.6851520572450805,Armatimonadota bacterium,2033014.0,nr,PSI-BLAST,GC1
WP_211135431.1,WP_211135431.1,245.0,15.51,1.0,1.29e-08,66.2,266.0,241.0,0.9060150375939848,Clostridium paraputrificum,29363.0,nr,PSI-BLAST,phi29
MDB4041034.1,MDB4041034.1,314.0,14.331,1.0,2.22e-08,69.1,559.0,292.0,0.5223613595706619,Akkermansiaceae bacterium,2562705.0,nr,PSI-BLAST,GC1
EHT1484571.1,EHT1484571.1,520.0,15.0,1.0,2.52e-08,69.8,559.0,461.0,0.8246869409660107,Salmonella enterica,28901.0,nr,PSI-BLAST,GC1
MBR5795283.1,MBR5795283.1,265.0,16.604,1.0,3.43e-08,65.5,266.0,258.0,0.9699248120300752,Erysipelotrichaceae bacterium,2049044.0,nr,PSI-BLAST,Chedec11
ADB16977.1,ADB16977.1,373.0,15.818,1.0,5.1e-08,68.3,559.0,333.0,0.5957066189624329,Pirellula staleyi DSM 6068,530564.0,nr,PSI-BLAST,GC1
DAQ47148.1,DAQ47148.1,299.0,14.381,1.0,5.52e-08,67.9,559.0,277.0,0.4955277280858676,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,GC1
DAM30808.1,DAM30808.1,234.0,16.239,1.0,6.51e-08,63.9,266.0,231.0,0.868421052631579,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,phi29
MBQ9012853.1,MBQ9012853.1,236.0,15.254,1.0,7.25e-08,63.5,266.0,234.0,0.8796992481203008,Bacilli bacterium,1903720.0,nr,PSI-BLAST,phi29
DAH65886.1,DAH65886.1,245.0,14.694,1.0,7.97e-08,63.9,266.0,241.0,0.9060150375939848,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,phi29
USL85445.1,USL85445.1,116.0,17.241,1.0,8.59e-08,62.6,295.0,116.0,0.3932203389830508,Blackbird siadenovirus,2936980.0,nr,PSI-BLAST,PsAdv-3
MBT3380625.1,MBT3380625.1,380.0,14.474,1.0,9.12e-08,67.5,559.0,345.0,0.6171735241502684,Lentisphaerota bacterium,1932692.0,nr,PSI-BLAST,GC1
MEE1125344.1,MEE1125344.1,245.0,12.245,1.0,1.15e-07,63.1,266.0,235.0,0.8834586466165414,Acutalibacteraceae bacterium,3077420.0,nr,PSI-BLAST,phi29
WP_301776508.1,WP_301776508.1,476.0,15.126,1.0,1.3e-07,67.2,559.0,461.0,0.8246869409660107,Burkholderia sp. AU45274,3059205.0,nr,PSI-BLAST,GC1
WP_067229904.1,WP_067229904.1,212.0,19.811,1.0,1.35e-07,66.8,559.0,209.0,0.3738819320214669,Streptomyces longwoodensis,68231.0,nr,PSI-BLAST,GC1
DAF85828.1,DAF85828.1,235.0,9.362,1.0,1.5e-07,62.7,266.0,235.0,0.8834586466165414,Podoviridae sp. ctjev1,2825272.0,nr,PSI-BLAST,phi29
WP_270582587.1,WP_270582587.1,529.0,14.556,1.0,1.62e-07,67.2,559.0,495.0,0.8855098389982111,Enterobacter roggenkampii,1812935.0,nr,PSI-BLAST,GC1
MDP4277830.1,MDP4277830.1,414.0,14.251,1.0,1.65e-07,66.4,559.0,389.0,0.6958855098389982,Bacteroidota bacterium,1898104.0,nr,PSI-BLAST,GC1
HUT37491.1,HUT37491.1,233.0,13.305,1.0,1.68e-07,67.2,559.0,232.0,0.4150268336314848,Planctomycetota bacterium,2026780.0,nr,PSI-BLAST,GC1
MBP8952946.1,MBP8952946.1,388.0,15.464,1.0,1.81e-07,66.0,559.0,361.0,0.6457960644007156,Armatimonadota bacterium,2033014.0,nr,PSI-BLAST,GC1
WP_052881020.1,WP_052881020.1,372.0,14.785,1.0,2.31e-07,65.6,559.0,333.0,0.5957066189624329,Kiritimatiella glycovorans,1307763.0,nr,PSI-BLAST,GC1
MBN2451868.1,MBN2451868.1,383.0,14.621,1.0,2.31e-07,66.4,559.0,339.0,0.6064400715563506,Lentisphaeria bacterium,2053569.0,nr,PSI-BLAST,GC1
WP_063384088.1,WP_063384088.1,149.0,18.121,1.0,2.66e-07,59.7,233.0,144.0,0.6180257510729614,Bacillus badius,1455.0,nr,PSI-BLAST,AP50
MDR3724340.1,MDR3724340.1,279.0,15.771,1.0,3.27e-07,66.0,559.0,267.0,0.4776386404293381,Terracidiphilus sp.,1964191.0,nr,PSI-BLAST,GC1
DAV24441.1,DAV24441.1,236.0,13.136,1.0,3.31e-07,61.6,264.0,235.0,0.8901515151515151,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,Karezi
WP_312999615.1,WP_312999615.1,451.0,14.634,1.0,3.51e-07,66.0,559.0,427.0,0.7638640429338104,Leclercia sp.,1898428.0,nr,PSI-BLAST,GC1
WP_395147180.1,WP_395147180.1,523.0,13.193,1.0,3.58e-07,65.6,559.0,499.0,0.8926654740608229,Moraxella atlantae,34059.0,nr,PSI-BLAST,GC1
HIS35831.1,HIS35831.1,254.0,11.024,1.0,3.79e-07,61.6,266.0,250.0,0.9398496240601504,Candidatus Scatousia excrementigallinarum,2840935.0,nr,PSI-BLAST,Chedec11
WP_377998133.1,WP_377998133.1,113.0,19.469,1.0,3.92e-07,59.1,245.0,109.0,0.4448979591836735,Bacillus cereus,1396.0,nr,PSI-BLAST,Sato
WP_372743177.1,WP_372743177.1,434.0,12.212,1.0,3.97e-07,65.6,559.0,411.0,0.7352415026833632,Neptunomonas sp.,1971898.0,nr,PSI-BLAST,GC1
MBC8875072.1,MBC8875072.1,536.0,13.619,1.0,4.2e-07,65.6,559.0,514.0,0.9194991055456172,Planctomycetota bacterium,2026780.0,nr,PSI-BLAST,GC1
MBB13003.1,MBB13003.1,476.0,16.387,1.0,4.87e-07,65.6,559.0,431.0,0.7710196779964222,Flavobacteriaceae bacterium,1871037.0,nr,PSI-BLAST,GC1
MBR2705043.1,MBR2705043.1,233.0,15.88,1.0,5.73e-07,61.2,266.0,231.0,0.868421052631579,Clostridia bacterium,2044939.0,nr,PSI-BLAST,phi29
DAU46624.1,DAU46624.1,245.0,15.51,1.0,6.19e-07,60.9,264.0,239.0,0.9053030303030304,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,Karezi
MBQ1550842.1,MBQ1550842.1,207.0,17.391,1.0,6.78e-07,60.0,266.0,206.0,0.7744360902255639,Bacilli bacterium,1903720.0,nr,PSI-BLAST,phi29
WP_120036163.1,WP_120036163.1,148.0,12.162,1.0,6.96e-07,58.6,233.0,144.0,0.6180257510729614,Bacillus sp. PK3_68,2027408.0,nr,PSI-BLAST,AP50
WP_379177298.1,WP_379177298.1,107.0,20.561,1.0,7.79e-07,58.3,245.0,103.0,0.4204081632653061,Peribacillus butanolivorans,421767.0,nr,PSI-BLAST,Sato
WP_343193047.1,WP_343193047.1,476.0,13.445,1.0,7.87e-07,64.8,559.0,450.0,0.8050089445438283,Phytobacter palmae,1855371.0,nr,PSI-BLAST,GC1
NCY20494.1,NCY20494.1,469.0,13.646,1.0,9.17e-07,64.8,559.0,436.0,0.7799642218246869,bacterium,1869227.0,nr,PSI-BLAST,GC1
MBM4029085.1,MBM4029085.1,363.0,13.223,1.0,9.68e-07,64.5,559.0,327.0,0.5849731663685152,Planctomycetota bacterium,2026780.0,nr,PSI-BLAST,GC1
MBN9379463.1,MBN9379463.1,501.0,12.176,1.0,1.12e-06,64.5,559.0,465.0,0.8318425760286225,Chitinophagaceae bacterium,1869212.0,nr,PSI-BLAST,GC1
WP_128408436.1,WP_128408436.1,389.0,15.424,1.0,1.16e-06,64.1,559.0,363.0,0.6493738819320215,Rhizobium leguminosarum,384.0,nr,PSI-BLAST,GC1
MCC5848332.1,MCC5848332.1,194.0,14.948,1.0,1.22e-06,61.0,559.0,169.0,0.3023255813953488,Verrucomicrobiota bacterium,2026799.0,nr,PSI-BLAST,GC1
MBQ2408785.1,MBQ2408785.1,225.0,16.889,1.0,1.43e-06,60.0,266.0,219.0,0.8233082706766918,Bacilli bacterium,1903720.0,nr,PSI-BLAST,phi29
DAL15396.1,DAL15396.1,172.0,15.698,1.0,1.6e-06,58.9,266.0,168.0,0.631578947368421,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,Chedec11
WP_138909107.1,WP_138909107.1,212.0,19.34,1.0,1.64e-06,63.7,559.0,209.0,0.3738819320214669,Streptomyces chryseus,68186.0,nr,PSI-BLAST,GC1
DAM64846.1,DAM64846.1,294.0,15.306,1.0,1.7e-06,63.7,559.0,270.0,0.4830053667262969,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,GC1
WP_197442930.1,WP_197442930.1,463.0,10.583,1.0,1.85e-06,63.7,559.0,457.0,0.817531305903399,Lignipirellula cremea,2528010.0,nr,PSI-BLAST,GC1
NLN77878.1,NLN77878.1,399.0,15.288,1.0,1.95e-06,62.9,559.0,351.0,0.627906976744186,Armatimonadota bacterium,2033014.0,nr,PSI-BLAST,GC1
MBO7611750.1,MBO7611750.1,248.0,16.129,1.0,2.21e-06,59.7,266.0,241.0,0.9060150375939848,Candidatus Ruminimicrobiellum bubulum,3242780.0,nr,PSI-BLAST,phi29
WP_248479111.1,WP_248479111.1,368.0,13.315,1.0,2.45e-06,62.9,559.0,346.0,0.6189624329159212,Spirosoma liriopis,2937440.0,nr,PSI-BLAST,GC1
WP_318202973.1,WP_318202973.1,189.0,19.577,1.0,3.01e-06,62.5,559.0,189.0,0.3381037567084078,Streptomyces sp. SCL15-4,2967221.0,nr,PSI-BLAST,GC1
MDX9694602.1,MDX9694602.1,93.0,26.882,1.0,3.41e-06,55.4,163.0,86.0,0.5276073619631901,Bacteroidales bacterium,2030927.0,nr,PSI-BLAST,DSL-LC02
WP_274327636.1,WP_274327636.1,428.0,13.318,1.0,3.76e-06,62.1,559.0,386.0,0.6905187835420393,Bremerella sp. P1,3026424.0,nr,PSI-BLAST,GC1
MCX6896888.1,MCX6896888.1,320.0,11.875,1.0,3.86e-06,62.9,559.0,304.0,0.5438282647584973,Verrucomicrobiota bacterium,2026799.0,nr,PSI-BLAST,GC1
MCY2996266.1,MCY2996266.1,267.0,14.232,1.0,4.08e-06,62.9,559.0,265.0,0.4740608228980322,Planctomycetota bacterium,2026780.0,nr,PSI-BLAST,GC1
MBN1902360.1,MBN1902360.1,421.0,15.677,1.0,4.08e-06,61.8,559.0,378.0,0.6762075134168157,Candidatus Sumerlaeota bacterium,2107588.0,nr,PSI-BLAST,GC1
YP_004539121.1,YP_004539121.1,510.0,12.157,1.0,4.28e-06,62.1,559.0,487.0,0.8711985688729875,Pantoea phage LIMEzero,943335.0,nr,PSI-BLAST,GC1
MCX6358263.1,MCX6358263.1,187.0,14.973,1.0,4.47e-06,62.5,559.0,170.0,0.3041144901610018,Armatimonadota bacterium,2033014.0,nr,PSI-BLAST,GC1
HEY3324654.1,HEY3324654.1,516.0,13.953,1.0,4.68e-06,62.5,559.0,475.0,0.8497316636851521,Planctomycetota bacterium,2026780.0,nr,PSI-BLAST,GC1
DAF73817.1,DAF73817.1,192.0,15.625,1.0,4.7e-06,57.7,266.0,182.0,0.6842105263157895,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,phi29
KAG9044878.1,KAG9044878.1,281.0,20.996,1.0,4.93e-06,62.1,559.0,264.0,0.4722719141323792,Tulasnella sp. UAMH 9824,2601502.0,nr,PSI-BLAST,GC1
WP_245646753.1,WP_245646753.1,461.0,16.703,1.0,4.93e-06,62.1,559.0,444.0,0.7942754919499105,Microtetraspora niveoalba,46175.0,nr,PSI-BLAST,GC1
MBM4030439.1,MBM4030439.1,229.0,13.1,1.0,5.08e-06,62.1,559.0,228.0,0.407871198568873,Planctomycetota bacterium,2026780.0,nr,PSI-BLAST,GC1
WP_327230799.1,WP_327230799.1,243.0,18.107,1.0,5.17e-06,61.4,559.0,243.0,0.4347048300536673,Streptomyces murinus,33900.0,nr,PSI-BLAST,GC1
MBN2642116.1,MBN2642116.1,229.0,15.721,1.0,5.49e-06,61.4,559.0,201.0,0.3595706618962433,Victivallales bacterium,2212475.0,nr,PSI-BLAST,GC1
HEY0544530.1,HEY0544530.1,190.0,18.947,1.0,5.58e-06,61.8,559.0,175.0,0.3130590339892665,Pyrinomonadaceae bacterium,2283092.0,nr,PSI-BLAST,GC1
HYM34099.1,HYM34099.1,250.0,22.4,1.0,5.61e-06,58.6,259.0,235.0,0.9073359073359072,Steroidobacteraceae bacterium,2689616.0,nr,PSI-BLAST,PRD1
HEX3926295.1,HEX3926295.1,277.0,17.69,1.0,5.87e-06,61.4,559.0,276.0,0.4937388193202147,Streptosporangiaceae bacterium,2339230.0,nr,PSI-BLAST,GC1
CAB5187341.1,CAB5187341.1,197.0,19.289,1.0,6.12e-06,62.1,559.0,189.0,0.3381037567084078,uncultured Caudovirales phage,2100421.0,nr,PSI-BLAST,GC1
MEI8195201.1,MEI8195201.1,295.0,11.186,1.0,6.49e-06,61.8,559.0,291.0,0.5205724508050089,Phycisphaerae bacterium,2026778.0,nr,PSI-BLAST,GC1
MEP6746848.1,MEP6746848.1,268.0,14.179,1.0,6.53e-06,61.8,559.0,250.0,0.4472271914132379,Bacteroidota bacterium,1898104.0,nr,PSI-BLAST,GC1
WP_224117378.1,WP_224117378.1,256.0,16.797,1.0,6.56e-06,61.8,559.0,218.0,0.3899821109123434,Flavihumibacter profundi,2716883.0,nr,PSI-BLAST,GC1
HTB82130.1,HTB82130.1,203.0,19.704,1.0,6.63e-06,61.8,559.0,197.0,0.3524150268336314,Candidatus Sulfotelmatobacter sp.,2771375.0,nr,PSI-BLAST,GC1
